date,state_0,state_1,state_2,state_3
2017-06-07,2.2201096530918028e-131,2.455591210772027e-78,0.9999986617230976,1.3382765240817788e-06
2017-06-08,4.860324907277553e-125,4.787373157160243e-71,0.9999986509856176,1.3490137387978381e-06
2017-06-09,8.479872125601706e-148,2.571036583311319e-94,0.9999975973725427,2.4026267743574013e-06
2017-06-12,1.0848521794023207e-139,1.4413708418346314e-86,0.9999998528837858,1.4711571220594727e-07
2017-06-13,6.111050494064216e-137,1.2453805632193906e-83,0.9999999539431893,4.605623035324791e-08
2017-06-14,3.299915704966389e-123,2.9703545069409145e-69,0.9999998891798957,1.1082087511673258e-07
2017-06-15,3.442588625276379e-132,1.0963162532709663e-78,0.9999997999202805,2.0007943098276587e-07
2017-06-16,1.2192126049047001e-135,1.9873509650515305e-82,0.9999990460933079,9.539059845080933e-07
2017-06-19,7.47472429190162e-135,2.4923480975166965e-81,0.9999976119862686,2.3880143860166287e-06
2017-06-20,5.895460300441176e-135,2.4043611023785157e-80,0.9999997081359168,2.9186403619174353e-07
2017-06-21,4.101702818896929e-125,2.1326858066824256e-70,0.9999996326242346,3.6737652215354657e-07
2017-06-22,2.862713057795737e-121,6.951196006491832e-67,0.9999998523089852,1.4769019301205366e-07
2017-06-23,1.7364606388247438e-124,1.324416430207746e-69,0.9999999933879735,6.612102368357541e-09
2017-06-26,5.0295101612976915e-126,1.0160337642696475e-69,0.9999999985357135,1.4648610158419753e-09
2017-06-27,2.451507718675422e-143,5.556587222400456e-88,0.9999999986066541,1.3932197030029816e-09
2017-06-28,5.4477568321054555e-140,1.4752152345078572e-84,0.9999999942247086,5.774875599371503e-09
2017-06-29,4.037525940754291e-132,2.108513498936298e-76,0.9999999963074515,3.6928375606313193e-09
2017-06-30,2.9556052140721724e-131,2.449509719983328e-74,0.9999999602841861,3.971606879436217e-08
2017-07-03,7.784991888109976e-144,3.0193480263998937e-87,0.9999999881638361,1.183562510077716e-08
2017-07-04,1.3278102107640373e-130,1.002372894983801e-73,0.9999999269639401,7.303575396760103e-08
2017-07-05,1.1894297391154116e-144,4.077739562845038e-88,0.9999998732983011,1.2670131702563688e-07
2017-07-06,1.2424340570261552e-141,4.0617178977113063e-85,0.9999997727136619,2.272861086681584e-07
2017-07-07,2.2631035658612835e-141,6.416358960966651e-84,0.9999999752271836,2.477281583773534e-08
2017-07-10,8.452808175221744e-128,2.3071398129912314e-70,0.9999999992487574,7.511765652669013e-10
2017-07-11,2.4405831107223037e-130,4.635000997623151e-72,0.9999999924675649,7.532124880832413e-09
2017-07-12,1.776159338880417e-135,1.7062330305382773e-77,0.9999999529263743,4.7072980856427086e-08
2017-07-13,1.1246484668017399e-113,1.8862766374228156e-51,1.0,4.596412782064752e-14
2017-07-14,9.487526597214335e-93,4.4966079626442004e-30,0.999999999992724,6.4516022824251215e-12
2017-07-17,5.719904283317614e-102,2.0997184427376214e-39,0.999999985087925,1.491267058834063e-08
2017-07-18,6.586074492108012e-95,4.0821751115099577e-29,0.9999999999727152,2.7779848692797338e-11
2017-07-19,4.065815129781268e-105,1.0125046796839187e-39,0.9999997257091685,2.7429092970055743e-07
2017-07-20,2.2245685216162582e-101,4.0684832159129094e-39,1.0,1.1347946418329775e-19
2017-07-21,1.2499805435461583e-57,0.9976390314147824,0.0023609685858166887,1.5577131873825512e-20
2017-07-24,5.221564883872469e-48,0.9999726644135115,2.7335585894486073e-05,1.3670533157772186e-20
2017-07-25,4.571231151735411e-52,1.0,6.277477277388558e-15,8.438961815355385e-38
2017-07-26,2.776390575945878e-51,0.9999999999818101,1.9033006980698324e-11,1.689906851676283e-33
2017-07-27,1.887833802829459e-49,0.999999999492502,5.070814709464279e-10,4.594657801986999e-29
2017-07-28,7.623325194505444e-50,0.9999999970677891,2.9319410924178785e-09,6.019262051210244e-27
2017-07-31,5.265974534129549e-46,1.0,4.8125755323163735e-32,3.776692022162881e-80
2017-08-01,3.2159840940610495e-34,1.0,2.6816381525930905e-23,4.689821865570644e-64
2017-08-02,8.658047262031522e-34,1.0,2.0703163573049156e-19,1.9752431884382873e-53
2017-08-03,1.554785286099076e-33,1.0,1.8737212151324251e-22,2.5733493086286044e-64
2017-08-04,6.333665999174037e-30,1.0,8.337628695343511e-26,1.2965722781533538e-74
2017-08-07,4.893668471405654e-25,1.0,2.993395242514287e-27,2.983423310478025e-89
2017-08-08,8.686960241201448e-22,1.0,9.500025458862669e-16,2.0268650796751025e-66
2017-08-09,8.749784380285846e-24,1.0,1.9191679788456906e-28,4.5181909642349e-85
2017-08-10,1.7739603112518244e-23,1.0,9.792605352352487e-29,3.4734737232552616e-79
2017-08-11,1.5713111625721887e-21,1.0,3.4315665010923752e-15,1.2891010333049977e-55
2017-08-14,5.322864806395048e-18,0.9999999999872671,1.3473047587100399e-11,1.988051031390175e-49
2017-08-15,1.2250687798649021e-17,0.999999999990905,9.952648093929141e-12,2.3935863121463975e-47
2017-08-16,1.5814611248197735e-18,0.999999999992724,6.628769897354085e-12,1.1955409613623912e-50
2017-08-17,8.21528657330614e-21,1.0,4.1858153219354465e-14,1.1701403952238049e-57
2017-08-18,1.0516921183341717e-18,0.9999999979936547,2.0056209158188865e-09,3.2280592211418775e-45
2017-08-21,6.372138673485998e-18,0.999999999998181,9.550021488248242e-13,5.357108296010045e-56
2017-08-22,2.445511878600007e-16,1.0,6.862973993161087e-20,2.4440823370858868e-77
2017-08-23,2.1214686570424771e-16,1.0,7.554343986152317e-14,3.931004809894041e-62
2017-08-24,4.738665934811803e-18,1.0,3.512989542042259e-23,1.3459997135138316e-84
2017-08-25,4.0588637656957386e-18,1.0,2.6929617315083904e-15,1.00367711537387e-73
2017-08-28,1.4936171087847085e-18,1.0,6.360660231206665e-16,5.8235239365506485e-77
2017-08-29,7.222719533781522e-17,1.0,5.214744171063128e-33,6.793049850429463e-104
2017-08-30,4.579479628708511e-17,1.0,3.28281311258253e-31,1.530646594346713e-97
2017-08-31,5.2511448588059195e-14,1.0,2.4454186199933963e-21,8.016282147812949e-74
2017-09-01,7.082020335009037e-12,0.999999999992724,1.0357187024219992e-19,9.955409145504856e-68
2017-09-04,3.809554044719135e-16,1.0,6.155195923606209e-29,1.4308775732951405e-91
2017-09-05,6.3187150168340135e-12,0.999999999994543,3.706428219315622e-17,1.5154394875489198e-62
2017-09-06,4.863463753246552e-12,0.999999999994543,1.033231809196163e-16,2.625616417433252e-65
2017-09-07,2.9038119808116226e-11,0.9999999999181455,5.192874543953887e-11,1.692574576173747e-48
2017-09-08,2.5693239391659174e-13,1.0,2.363327250711668e-16,4.7666835370224735e-65
2017-09-11,1.1967759908701445e-13,1.0,1.2153934697412524e-19,1.673848022670068e-68
2017-09-12,7.332761001524264e-15,0.9999999998108251,1.8890874990801543e-10,1.243555875662473e-54
2017-09-13,1.057235790719695e-15,1.0,7.162920117444359e-19,6.1490666794432145e-78
2017-09-14,3.5383725436177874e-15,0.9999999999890861,1.1349601804159172e-11,1.2801065345033301e-58
2017-09-15,4.66617337296038e-16,0.9999999999890861,1.1561493580992113e-11,1.4285904263267301e-61
2017-09-18,5.524416463938797e-15,1.0,2.2625231120559167e-16,3.9283383504933114e-69
2017-09-19,4.85753520086996e-17,1.0,1.4294685142588415e-15,3.108854046937197e-71
2017-09-20,2.3404214629902335e-13,1.0,2.2627682231150002e-17,6.35149037928087e-70
2017-09-21,1.4204673879285315e-12,0.999999999998181,7.428288514926092e-18,2.0841156049989352e-69
2017-09-22,1.0144249679308732e-11,0.9999999999890861,8.799009162428923e-15,1.006994083940132e-62
2017-09-25,3.082095657237883e-11,0.9999999999690772,9.233640498431319e-17,4.7008334196407853e-63
2017-09-26,4.444294632947669e-12,0.999999999992724,2.069460418076072e-12,6.870101442604082e-62
2017-09-27,1.9308175746508634e-12,0.9999999939627742,6.0359602606034405e-09,5.2832749394512105e-52
2017-09-28,7.319561553562967e-15,1.0,1.6252784946745708e-14,2.4719328476829033e-68
2017-09-29,6.923811097994218e-15,1.0,1.369826801898358e-18,1.4690054318728526e-80
2017-10-02,2.8112688663506267e-15,1.0,3.119136195677123e-18,9.04757362027504e-83
2017-10-03,6.953921652819506e-15,0.9999999995325197,4.673577724085828e-10,1.4488524407200615e-59
2017-10-04,6.153873607612258e-15,0.999999999832653,1.6680394812587994e-10,4.149749921603117e-62
2017-10-05,1.1966652060791213e-16,0.9999999999708962,2.8740180329951925e-11,4.640143770755399e-66
2017-10-06,8.879521858852437e-18,1.0,2.441669844554129e-13,8.815243426471812e-71
2017-10-09,2.2054779179375305e-20,1.0,3.206779815661516e-16,1.5584560481026216e-81
2017-10-10,2.631373896467326e-19,1.0,2.049907506906486e-16,1.1533360634798896e-80
2017-10-11,1.180330198852085e-17,0.999999999992724,6.636172955139855e-12,1.4572550810615055e-70
2017-10-12,8.132191526948579e-20,1.0,1.4635206379803373e-15,6.95337745641465e-82
2017-10-13,6.312534722027147e-18,1.0,1.9733584894904057e-18,4.524164050751486e-86
2017-10-16,2.8196103129528635e-17,0.9999999999727152,2.6590550245602758e-11,7.726855883353783e-71
2017-10-17,6.068613459440016e-19,1.0,6.324117965689606e-13,1.1987591223998914e-73
2017-10-18,5.239159185846908e-20,1.0,2.520115639430854e-21,1.0438663920525756e-98
2017-10-19,4.2171867030021927e-19,0.9999999999508873,4.8627073316819146e-11,3.8723834913747215e-73
2017-10-20,2.564604217815749e-20,0.9999999868632586,1.3136958801334034e-08,1.6646951882104104e-68
2017-10-23,1.4514245276415526e-21,1.0,2.0836898588366245e-14,3.783812387644489e-83
2017-10-24,1.838259735578808e-23,1.0,2.3696444271933005e-16,8.254988127087899e-90
2017-10-25,7.640883921607227e-24,1.0,2.53125991565473e-18,1.1091914931628848e-100
2017-10-26,2.3530007286008335e-26,1.0,1.6755996670966603e-21,6.9620573869106e-111
2017-10-27,8.12470565837e-27,1.0,5.903684728566838e-16,3.648525468076853e-98
2017-10-30,2.2915962134220945e-24,1.0,6.384974199125484e-16,4.349533775374312e-95
2017-10-31,7.352048096784866e-25,0.999999999994543,6.1726361105009274e-12,2.856796049960016e-86
2017-11-01,6.523918807824881e-25,1.0,3.713438119089354e-15,5.9213880533387135e-96
2017-11-02,1.233259298217627e-25,1.0,1.5435810687450657e-13,7.508022119915403e-92
2017-11-03,1.426456676746921e-22,1.0,1.84663827456795e-17,1.2473256609252449e-96
2017-11-06,2.1429510577265344e-26,1.0,1.2252566097581269e-20,4.554271626812574e-113
2017-11-07,1.1644724606188784e-26,1.0,1.2823837193645019e-18,3.4031016680335996e-109
2017-11-08,1.814148247401797e-30,1.0,1.8083845672005261e-29,1.7636890091413546e-138
2017-11-09,9.433979784957905e-31,1.0,1.573699371090301e-23,2.3539729899461838e-125
2017-11-10,9.553124889933767e-30,1.0,1.2679007661665662e-21,2.743271308262935e-121
2017-11-13,1.2591357034975392e-29,1.0,6.601127093120163e-17,9.286994676341287e-113
2017-11-14,9.939972357498577e-29,1.0,3.941401035800669e-17,5.0168246235691505e-105
2017-11-15,1.7007874673059568e-28,0.999999998790372,1.2087559572337178e-09,1.49525601769749e-86
2017-11-16,2.8100239028244654e-28,0.9999999999672582,3.3250332233755243e-11,4.6908373907926266e-86
2017-11-17,2.7705245078952045e-28,1.0,1.4301318168548083e-17,2.135791335153391e-104
2017-11-20,1.163090834473278e-27,1.0,3.8994882668206344e-14,1.7096713328245352e-90
2017-11-21,1.6443143423159367e-24,1.0,4.474670861400436e-16,3.9261384552643576e-92
2017-11-22,3.0396930097783558e-24,0.9999999999254214,7.502507453215229e-11,2.3270360280471215e-82
2017-11-23,2.772731864573484e-24,0.999999999998181,9.67196518036521e-13,7.420059608684542e-88
2017-11-24,3.3390672763965994e-21,1.0,3.144679415212474e-23,1.4629443062132954e-101
2017-11-27,4.511379333891916e-19,1.0,1.5270043728422393e-19,8.074648973173223e-90
2017-11-28,5.480583886947584e-20,1.0,2.0044014827084025e-17,5.820245027432751e-90
2017-11-29,5.205414917838684e-19,1.0,1.2457415460668405e-14,2.2131482207189734e-81
2017-11-30,1.3628551950365817e-18,1.0,2.367070817203103e-16,8.122057403330228e-86
2017-12-01,1.798416668758113e-19,0.9999999948886398,5.111798429369109e-09,3.89066075172714e-71
2017-12-04,5.810132538808757e-20,0.9999997591440041,2.408562244398622e-07,3.778558057420089e-65
2017-12-05,4.140192887125503e-20,0.9999999947085598,5.291663033132656e-09,6.6820680038617425e-68
2017-12-06,8.345316897280747e-18,0.9999999999818101,1.7858753879621405e-11,4.325986433935479e-69
2017-12-07,1.6892455817298008e-18,0.9999999928968464,7.1033511781289e-09,2.1247852518565357e-64
2017-12-08,1.5507117272319e-19,0.999999999996362,3.2427862721275124e-12,1.787713514498327e-71
2017-12-11,1.9638183175575748e-19,1.0,3.6534213637535645e-14,1.1202115624569846e-77
2017-12-12,5.953400672058188e-19,0.999999999998181,1.6100358132736185e-12,3.088379350999928e-71
2017-12-13,2.6721043847585127e-20,1.0,1.1655624647431228e-37,2.1766839776797235e-141
2017-12-14,6.107929182643689e-16,1.0,5.178370768817319e-25,8.063651384248313e-101
2017-12-15,7.813907816189504e-16,0.9999999997908162,2.0900985370809348e-10,1.4039020598134348e-66
2017-12-18,5.384994061493948e-18,1.0,4.440088362905619e-24,7.962867606035115e-100
2017-12-19,4.9018962349982035e-21,1.0,1.0550605581852632e-17,3.669772548427607e-87
2017-12-20,1.70586682430351e-22,1.0,4.8150553418830124e-17,4.5576611526932255e-92
2017-12-21,1.0354018574968943e-24,1.0,1.028360454557032e-18,6.83875980468734e-98
2017-12-22,1.880109872015905e-121,3.0516662930563598e-96,1.0,2.0396466997651802e-76
2017-12-25,5.677103695864087e-88,1.4468807490479745e-61,1.0,5.376607274448928e-63
2017-12-26,3.780411887450846e-91,4.532034747117555e-65,1.0,8.98220250452784e-61
2017-12-27,4.148214352442543e-104,8.699998730377297e-78,1.0,1.9962942874528174e-60
2017-12-28,1.065298059355752e-111,3.4997070353171747e-85,1.0,2.1914128514411396e-55
2017-12-29,1.310052687487901e-100,6.478276824417332e-75,1.0,3.830506963692164e-52
2018-01-01,1.860900548884023e-91,5.312197395016212e-66,1.0,7.60596317315202e-51
2018-01-02,2.302691632422619e-103,1.1350659848454369e-78,1.0,1.1030100320514666e-49
2018-01-03,2.6716818576480592e-92,9.73873692871806e-67,1.0,5.590594707185439e-50
2018-01-04,1.8338398218317655e-94,2.2343321588706838e-69,1.0,4.213507177300245e-48
2018-01-05,4.3587056899742875e-93,6.699624439876433e-67,1.0,3.702585723086397e-52
2018-01-08,4.66866077617523e-105,2.2794597169165216e-79,1.0,1.6297648953521478e-51
2018-01-09,7.4630964960134e-99,1.5393063605802435e-73,1.0,4.491432786690643e-50
2018-01-10,4.3387373237821027e-107,1.2399553429202692e-81,1.0,4.531329227769343e-51
2018-01-11,1.061253144237071e-105,1.2236052448502243e-79,1.0,6.553161579817817e-52
2018-01-12,1.2326245041638878e-110,2.0664399404007704e-84,1.0,7.993333930699795e-51
2018-01-15,1.8069064003301334e-110,1.479933517478963e-84,1.0,3.289348064034528e-47
2018-01-16,1.5196761562961568e-109,8.652844382975351e-83,1.0,1.7855371474986566e-45
2018-01-17,3.4786002567629478e-102,3.645483591781297e-74,1.0,3.625996623071421e-44
2018-01-18,1.3136437601535223e-108,5.461895146517393e-78,1.0,7.396920442710458e-43
2018-01-19,1.358682581371212e-113,2.9606736115971508e-83,1.0,2.66672885936432e-41
2018-01-22,1.0637766497311392e-100,2.963081254621068e-69,1.0,9.625432902905412e-43
2018-01-23,1.5700003760780797e-107,1.869092045134681e-76,1.0,5.5769401213241016e-42
2018-01-24,6.944117357649641e-99,7.619687722019138e-67,1.0,1.0031396439777496e-40
2018-01-25,2.1534470826795245e-75,6.202001771481357e-42,1.0,2.222831246911795e-46
2018-01-26,7.476675374445386e-80,4.415232384333805e-47,1.0,1.9157103082394313e-43
2018-01-29,1.5134884781479826e-66,7.465884884350189e-33,1.0,4.4471972587200233e-42
2018-01-30,6.604711339698772e-60,1.5510910633523182e-29,1.0,1.3700785162236047e-40
2018-01-31,8.939075242673412e-64,1.8047320972524685e-33,1.0,5.856463887043645e-41
2018-02-01,1.4316589026092746e-65,3.6190490673628144e-35,1.0,7.460633343276136e-42
2018-02-02,1.197519822704063e-67,1.4122826490689096e-37,1.0,4.64161318157308e-40
2018-02-05,2.4969813973756543e-67,2.2531065733319326e-37,1.0,2.3346508742554613e-39
2018-02-06,4.190610117010675e-63,8.03033683860053e-32,1.0,4.908322500957715e-43
2018-02-07,8.362492729544327e-66,1.6672057819799952e-35,1.0,3.3263993949783077e-43
2018-02-08,9.723363584027297e-74,2.286479885989137e-43,1.0,2.5606422159040894e-40
2018-02-09,2.77552020831494e-75,1.3080116996673199e-45,1.0,7.230381735762732e-39
2018-02-12,2.1329562623870344e-74,2.566334123217164e-44,1.0,5.888788273784942e-39
2018-02-13,2.072208609489851e-72,7.258406215172482e-42,1.0,1.6607149078037185e-38
2018-02-14,2.806676144346518e-69,1.6736587772482672e-39,1.0,9.559617844177556e-38
2018-02-15,2.326981694241068e-60,1.0079006064215817e-30,1.0,1.4761113180000217e-37
2018-02-16,2.5868950171147573e-74,8.372919598337178e-43,1.0,5.057134063966839e-34
2018-02-19,2.9699123613318026e-73,5.628114181109437e-40,1.0,7.421067888071297e-36
2018-02-20,9.888752495976959e-69,2.483365132005623e-40,1.0,2.085254107621342e-31
2018-02-21,1.6947281882001098e-64,3.133001537879599e-35,1.0,3.1257447981224675e-31
2018-02-22,8.237247359131333e-64,2.6573575502106824e-34,1.0,2.3975179431645877e-30
2018-02-23,2.7018516153561788e-64,2.181890013643736e-35,1.0,6.2259941294681694e-30
2018-02-26,5.100177026503911e-54,2.6679257256680293e-27,1.0,2.041688154456546e-28
2018-02-27,5.052033946350239e-56,8.446055166088045e-29,1.0,1.5522842462356845e-25
2018-02-28,1.8499541209558502e-60,1.5747526055289406e-31,1.0,4.1924326693754733e-26
2018-03-01,1.3861641754337965e-60,1.798973261555795e-31,1.0,2.738510064096919e-26
2018-03-02,4.421287871391078e-70,3.616696109640471e-41,1.0,2.894788115152756e-23
2018-03-05,2.544979625605449e-67,1.7255556390253406e-37,1.0,9.149477776805808e-23
2018-03-06,4.004004509312802e-65,1.3356847473784016e-37,1.0,8.40950264151857e-28
2018-03-07,3.7111068516494425e-62,3.238731706911314e-33,1.0,1.2331475439266737e-23
2018-03-08,4.550380810215995e-79,3.402605757887281e-43,1.0,5.5106096585609235e-27
2018-03-09,2.032677288435362e-76,7.987829832412707e-41,1.0,1.2484687051717431e-28
2018-03-12,1.0918042763379806e-82,3.283989259141862e-41,1.0,1.0349319955562837e-26
2018-03-13,1.9174923054581236e-71,4.8359439581450716e-32,1.0,2.975620000614242e-31
2018-03-14,1.2140051915117643e-76,1.6947354398733978e-32,1.0,2.1211600146748873e-23
2018-03-15,7.108406692807194e-95,1.7783105859176153e-46,1.0,5.485284727255165e-24
2018-03-16,1.1040494582024181e-82,4.842105413675652e-35,1.0,1.2094000975796127e-27
2018-03-19,2.36075225382776e-86,1.2615937569729609e-38,1.0,3.208139082713544e-25
2018-03-20,4.71764235629684e-81,1.786047911789329e-32,1.0,4.97061835790094e-25
2018-03-21,3.251183399491688e-96,1.8253268594189769e-47,1.0,1.264542339377892e-25
2018-03-22,7.17277729186623e-91,1.1628595193110128e-43,1.0,2.229035593304754e-25
2018-03-23,8.041132978133338e-83,2.950786787950578e-35,1.0,3.2967011555125284e-24
2018-03-26,3.406309184161738e-82,3.0490898017944035e-35,1.0,4.046589093667668e-23
2018-03-27,3.667766630601992e-78,4.934315547814552e-31,1.0,4.6415383541255406e-24
2018-03-28,4.315363133859675e-81,3.2518349366027264e-34,1.0,5.182583583552351e-26
2018-03-29,3.1978897808516123e-77,5.888056803848622e-29,1.0,7.7181276546228715e-25
2018-03-30,8.515299217896723e-90,2.3351551148928463e-41,1.0,1.8303457058045757e-22
2018-04-02,6.653247450864353e-85,2.701417985304294e-38,1.0,1.5711231782105669e-21
2018-04-03,3.914956318906766e-75,3.3185686474902623e-28,1.0,3.1965671260738426e-25
2018-04-04,3.809907813581487e-91,1.2532181736399288e-44,1.0,2.9872808434977164e-25
2018-04-05,9.61726686587885e-77,3.2770601726312045e-31,1.0,1.9460439394942187e-23
2018-04-06,1.7396598511211142e-91,5.74906510204418e-46,1.0,5.331002036969302e-23
2018-04-09,1.6288451290344788e-82,1.6246535201848522e-36,1.0,1.9582773772981061e-22
2018-04-10,2.0011193714196378e-88,5.006742429856036e-44,1.0,2.5566307323371723e-20
2018-04-11,7.067417161910405e-80,9.355657915128953e-35,1.0,3.2713359199249498e-22
2018-04-12,2.089444833160272e-78,3.763306279158071e-32,1.0,2.4238459202691098e-22
2018-04-13,9.524176981279202e-94,2.1424872462145694e-47,1.0,2.7660745379039035e-23
2018-04-16,4.927503521568748e-89,2.6829982576269657e-43,1.0,1.566090304947859e-22
2018-04-17,5.907346794002506e-84,1.466499378572501e-38,1.0,8.31177922157237e-26
2018-04-18,4.8486823923155984e-80,1.246248285167851e-37,1.0,1.1129349937947214e-23
2018-04-19,3.732982463875353e-77,7.243999477242436e-35,1.0,3.105655385975033e-26
2018-04-20,4.89800733914171e-69,2.245649307161674e-26,1.0,5.971279954711633e-24
2018-04-23,5.984225856093063e-57,3.792566146847092e-10,0.9999999996216502,8.575919323454145e-37
2018-04-24,2.0264455101465233e-45,0.9999999958436092,4.156607450287249e-09,6.004495699967976e-39
2018-04-25,1.2609782262739874e-40,1.0,1.8975083236156628e-13,5.861121032566563e-51
2018-04-26,6.742962010551972e-39,1.0,1.1593084535255798e-16,7.530263183133941e-66
2018-04-27,3.966921177838609e-39,0.9999999976789695,2.3207081288202205e-09,5.895245865527739e-47
2018-04-30,8.420667661373082e-40,1.0,1.370306415452212e-15,6.760772091553684e-64
2018-05-01,1.9777324602741408e-38,0.999999999992724,6.624766256431196e-12,1.578681392896497e-53
2018-05-02,1.1134229767391056e-37,0.9999999999636202,3.6817214382901624e-11,1.9559457821017452e-47
2018-05-03,2.661303865326473e-37,0.9999999999672582,3.214983099441478e-11,2.96269659722825e-49
2018-05-04,1.5472735845889353e-42,1.0,6.543404661286941e-22,1.153802104783246e-76
2018-05-07,4.607484585739606e-40,1.0,5.06532644727335e-14,8.745130482744541e-60
2018-05-08,2.2501255949982382e-41,1.0,3.839045077967752e-16,6.237954686074091e-61
2018-05-09,4.828378751324452e-44,1.0,2.945890932782368e-19,2.2071933913061215e-73
2018-05-10,2.7366952513256722e-45,1.0,1.1838882987526433e-16,1.5781552626016317e-67
2018-05-11,3.9672619493810223e-47,1.0,7.880313933912056e-16,2.0414110207728354e-69
2018-05-14,1.8437371359753634e-41,1.0,1.980606270103512e-27,7.551296865750103e-99
2018-05-15,3.1643359100536183e-44,1.0,1.1901720392049007e-24,2.5704800750866165e-90
2018-05-16,7.811139935540423e-44,1.0,1.28917708251166e-25,9.772450214582351e-91
2018-05-17,4.656185536516308e-40,1.0,2.664351474721675e-22,1.2316621362298922e-87
2018-05-18,2.235928098119204e-39,1.0,2.1521905105699423e-16,1.0540441235835411e-69
2018-05-21,2.3031567976208598e-37,1.0,1.074660325057199e-15,6.79979811940261e-69
2018-05-22,3.7513526364111525e-34,1.0,3.89035245040027e-13,4.448604787440429e-62
2018-05-23,1.972342157860633e-34,1.0,6.880054383544876e-13,2.946133083091032e-64
2018-05-24,1.5191586945651444e-31,1.0,1.6292806940501921e-15,3.5013066106478755e-64
2018-05-25,5.621278643559166e-29,1.0,2.4891817813536255e-13,3.132753410616344e-59
2018-05-28,2.9332020468699844e-29,1.0,4.5833442994858537e-14,2.7976591333660287e-59
2018-05-29,9.05406646526412e-30,0.9999999998799467,1.2032969109457644e-10,4.709222308824194e-53
2018-05-30,1.3410752499591396e-29,0.9999999999108695,8.981957032530554e-11,6.924908669078064e-55
2018-05-31,1.7539778142184654e-28,1.0,1.705904886247226e-13,4.446881376446221e-55
2018-06-01,1.7568281165641846e-29,0.999999999996362,3.247292659552652e-12,5.376688244067021e-56
2018-06-04,1.7155181307529932e-29,1.0,1.7844291207450247e-13,2.1986076800308517e-59
2018-06-05,4.957352198213754e-30,1.0,8.941652877951542e-13,2.0283714630505914e-57
2018-06-06,6.331660172549672e-29,0.9999999942901923,5.709382534553547e-09,2.323426978675548e-51
2018-06-07,1.5991109960979517e-29,0.9999999999890861,1.1375269718757333e-11,5.172831329572202e-59
2018-06-08,7.895950964183906e-29,0.9999999994452082,5.545400134903417e-10,1.8380656931787647e-53
2018-06-11,1.1827601820051135e-28,0.9999999987176125,1.2824461076482125e-09,1.8716053824504898e-52
2018-06-12,7.779278588241529e-28,1.0,5.3020274078526e-27,3.4975799218175978e-90
2018-06-13,9.119916597011499e-28,1.0,6.133141142690869e-20,2.392071684889879e-84
2018-06-14,1.2873396256393703e-22,1.0,8.992139133816172e-25,2.803259279829195e-85
2018-06-15,9.600645152690311e-21,1.0,9.560747377140942e-20,1.2488494294761139e-73
2018-06-18,5.717838422077849e-52,8.591808261917514e-33,1.0,1.2483826059440218e-49
2018-06-19,4.2033975880218564e-48,6.015976017402818e-27,1.0,2.3698165335506106e-38
2018-06-20,7.199518533835591e-53,5.729927540955646e-31,1.0,1.716609758150378e-39
2018-06-21,1.8428739815047785e-58,4.2183726676052255e-36,1.0,5.9633076090526436e-36
2018-06-22,7.348791122516464e-60,3.3588548312318953e-38,1.0,2.4735949844614826e-34
2018-06-25,3.507466145836976e-54,9.671790693281956e-32,1.0,1.9884167933422066e-33
2018-06-26,2.6078706702546843e-63,1.063371861156842e-40,1.0,4.434459434145744e-33
2018-06-27,2.337267379007573e-58,1.680637498503301e-35,1.0,4.680691907545684e-32
2018-06-28,4.486548190890499e-56,6.378855370294646e-33,1.0,9.966657773619068e-34
2018-06-29,2.126378313948603e-59,9.435400253285612e-36,1.0,2.7775688308166802e-31
2018-07-02,1.1022814536042985e-52,7.461712329883747e-29,1.0,4.976558006952793e-33
2018-07-03,3.9462589855165346e-60,8.23314908464693e-37,1.0,4.707987264432713e-31
2018-07-04,2.6874201570557256e-65,6.183383567711398e-42,1.0,3.0934954820626657e-35
2018-07-05,7.948331526189004e-52,1.6591298478357466e-28,1.0,1.3806075311544282e-32
2018-07-06,2.555112526115113e-49,3.691069209797333e-28,1.0,2.714863518196954e-30
2018-07-09,1.1540613864237602e-49,4.671070044510584e-30,1.0,1.3758920580747672e-30
2018-07-10,3.514395500057591e-46,5.690673941997818e-28,1.0,6.129586222669095e-29
2018-07-11,4.077163711578098e-59,7.099672428069845e-41,1.0,1.0512797116103151e-29
2018-07-12,7.732101564406234e-51,8.68203417843167e-30,1.0,2.3525796561791043e-30
2018-07-13,2.1386243216897532e-60,1.7080072643415382e-40,1.0,6.059286577135111e-28
2018-07-16,1.2516414212387381e-55,1.3022472540698611e-34,1.0,2.5103737135883705e-30
2018-07-17,2.00653561825993e-60,3.184411953463481e-41,1.0,6.819338847315324e-26
2018-07-18,3.2248663836510418e-52,3.0334290775402164e-32,1.0,2.1119468672669393e-25
2018-07-19,1.5051769214302127e-61,4.682413310989685e-41,1.0,3.783398426158953e-25
2018-07-20,6.247358235816372e-61,8.508336638050958e-41,1.0,3.371337785297372e-24
2018-07-23,6.094259306048431e-62,1.5924182038019285e-43,1.0,7.998128443540002e-21
2018-07-24,8.060291204496909e-51,3.496564324288491e-32,1.0,2.4943432488584706e-23
2018-07-25,2.6922373772491803e-58,1.1911218526338596e-40,1.0,5.70088568808459e-20
2018-07-26,1.2901796653775918e-54,1.1884673203967882e-36,1.0,4.495828610841656e-19
2018-07-27,2.0321300660093694e-56,8.508001187793174e-40,1.0,1.2033408533573816e-19
2018-07-30,9.272499955180598e-50,1.0405855979899721e-32,1.0,2.0336081044384958e-19
